task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
3895	31/5cd728	64604532_21	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX26211983_cl3)	COMPLETED	0	2025-06-09 02:44:27.231	1m 55s	14s	132.6%	9.3 GB	33.1 GB	83.3 MB	65.2 MB
3898	0e/3566a6	64604532_22	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX18766849_cl9)	COMPLETED	0	2025-06-09 02:44:27.231	1m 55s	14s	152.2%	9.9 GB	33.6 GB	80.1 MB	38.9 MB
4168	f4/cce831	64604539_1	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX24583791_cl0)	COMPLETED	0	2025-06-09 02:44:57.220	1m 50s	4s	185.2%	8.6 GB	32.7 GB	38.6 MB	5.5 MB
4167	3e/a20f3f	64604532_29	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX27315411_cl1)	COMPLETED	0	2025-06-09 02:44:27.231	2m 25s	9s	151.0%	9.3 GB	32.7 GB	54.3 MB	28.4 MB
4170	b9/e8ce4c	64604539_0	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX27181532_cl8)	COMPLETED	0	2025-06-09 02:44:57.220	1m 55s	9s	165.6%	9.7 GB	32.8 GB	60.1 MB	26.2 MB
4169	5b/9bb1ff	64604539_2	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX27315411_cl0)	COMPLETED	0	2025-06-09 02:44:57.220	1m 55s	8s	148.6%	9.2 GB	32.8 GB	54.3 MB	29.5 MB
4111	46/abb29f	64604532_28	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX13440143_cl2)	COMPLETED	0	2025-06-09 02:44:27.231	2m 40s	14s	146.8%	10.3 GB	32.8 GB	102.7 MB	40.8 MB
3899	89/e6c1fb	64604532_24	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX27284000_cl3)	COMPLETED	0	2025-06-09 02:44:27.231	3m	59s	132.4%	15 GB	33.6 GB	481 MB	264.9 MB
3900	77/6f0430	64604532_23	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX16990730_cl10)	COMPLETED	0	2025-06-09 02:44:27.231	3m 5s	1m 2s	143.1%	17.1 GB	33.6 GB	847.4 MB	61 MB
4172	c0/2ddbb1	64604539_4	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX17245625_cl10)	COMPLETED	0	2025-06-09 02:44:57.220	2m 50s	9s	176.0%	10.1 GB	33.6 GB	57.1 MB	22.7 MB
4177	a7/1f83e3	64604539_5	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX27181532_cl6)	COMPLETED	0	2025-06-09 02:44:57.220	2m 55s	10s	148.5%	9.4 GB	32.8 GB	57.2 MB	31.3 MB
4171	5a/0dd345	64604539_3	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX6755613_cl32)	COMPLETED	0	2025-06-09 02:44:57.220	2m 55s	16s	128.5%	9.1 GB	33.1 GB	95.7 MB	72.9 MB
4179	f2/5ff7ae	64604539_8	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX27315411_cl6)	COMPLETED	0	2025-06-09 02:44:57.220	2m 55s	8s	151.3%	9.3 GB	32.8 GB	54.5 MB	28.7 MB
4174	7d/c5a4bc	64604539_9	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX27315411_cl8)	COMPLETED	0	2025-06-09 02:44:57.220	2m 55s	8s	165.5%	9.9 GB	32.7 GB	56.5 MB	24.2 MB
4173	ee/c2d770	64604539_7	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX27181532_cl3)	COMPLETED	0	2025-06-09 02:44:57.220	2m 55s	9s	142.0%	9.2 GB	32.8 GB	57.1 MB	32.8 MB
4178	f0/270fc5	64604539_6	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX27315411_cl4)	COMPLETED	0	2025-06-09 02:44:57.220	3m 5s	9s	161.1%	9.9 GB	32.8 GB	56.1 MB	24.8 MB
4182	b0/157a7f	64604580_0	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX12412076_cl2)	COMPLETED	0	2025-06-09 02:47:52.283	9.6s	0ms	45.3%	7.8 MB	21.2 MB	6.2 MB	2.9 MB
4175	3c/53045b	64604539_11	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX18766827_cl39)	COMPLETED	0	2025-06-09 02:44:57.220	3m 10s	9s	154.6%	8.8 GB	33.1 GB	49.1 MB	23.3 MB
4192	80/03ea3e	64604539_15	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX13440217_cl4)	COMPLETED	0	2025-06-09 02:44:57.220	3m 10s	16s	145.0%	9.5 GB	33.6 GB	114.3 MB	43.4 MB
4191	e2/100060	64604580_1	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (ERX13777354_cl12)	COMPLETED	0	2025-06-09 02:47:52.283	19.7s	1s	77.1%	7.9 MB	21.2 MB	40.1 MB	29.6 MB
4176	ed/f140f8	64604539_10	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX27181532_cl2)	COMPLETED	0	2025-06-09 02:44:57.220	3m 15s	11s	167.6%	10.1 GB	33.6 GB	59 MB	27.6 MB
4193	a3/e42fe8	64604539_16	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX26211983_cl11)	COMPLETED	0	2025-06-09 02:44:57.220	3m 15s	14s	153.3%	10.1 GB	33.6 GB	83.9 MB	56.3 MB
4196	65/fceadd	64604580_3	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX6755149_cl109)	COMPLETED	0	2025-06-09 02:47:52.283	24.6s	1s	85.3%	25.5 MB	35.1 MB	133.6 MB	29.9 MB
4187	d9/a23b24	64604580_2	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX24583791_cl1)	COMPLETED	0	2025-06-09 02:47:52.283	24.6s	2s	85.1%	25.5 MB	41.6 MB	33.4 MB	40.9 MB
4205	1e/350de2	64604580_6	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX6755613_cl35)	COMPLETED	0	2025-06-09 02:47:52.284	29.6s	5s	80.9%	74.9 MB	113.9 MB	201 MB	199.5 MB
4202	1d/f65231	64604580_5	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (ERX5184869_cl2)	COMPLETED	0	2025-06-09 02:47:52.283	29.6s	5s	111.4%	73.9 MB	113.7 MB	112.3 MB	153.3 MB
4210	bf/221d38	64604580_7	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX17527367_cl8)	COMPLETED	0	2025-06-09 02:47:52.284	29.6s	0ms	60.1%	7.7 MB	21.2 MB	21.1 MB	238.5 KB
4208	bb/f8ec48	64604580_8	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX13821392_cl0)	COMPLETED	0	2025-06-09 02:47:52.284	34.6s	1s	73.0%	7.9 MB	21.2 MB	35.1 MB	18.2 MB
4199	ae/d686bd	64604580_4	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (ERX9551285_cl4)	COMPLETED	0	2025-06-09 02:47:52.283	34.6s	9s	72.3%	138.3 MB	209.9 MB	220.4 MB	305.4 MB
4214	c0/e239a9	64604580_9	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX17527367_cl5)	COMPLETED	0	2025-06-09 02:47:52.284	39.6s	0ms	59.4%	7.8 MB	21.2 MB	21 MB	160.2 KB
4220	6b/d14e02	64604580_10	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX21588694_cl1)	COMPLETED	0	2025-06-09 02:47:52.284	39.6s	2s	89.2%	17.4 MB	29.6 MB	27.1 MB	26 MB
3888	2f/86dfec	64604532_14	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX28439211_cl35)	COMPLETED	0	2025-06-09 02:44:27.231	4m 5s	2m 40s	103.2%	12.5 GB	32.8 GB	841 MB	934.7 MB
4216	60/ccc4d4	64604580_11	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX18766827_cl40)	COMPLETED	0	2025-06-09 02:47:52.284	39.6s	1s	72.1%	7.7 MB	21.2 MB	28.6 MB	8.3 MB
4223	c5/5919dd	64604580_12	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX6755613_cl31)	COMPLETED	0	2025-06-09 02:47:52.284	44.6s	1s	78.9%	7.8 MB	21.2 MB	87.2 MB	22 MB
4226	aa/dac341	64604580_13	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX21588694_cl8)	COMPLETED	0	2025-06-09 02:47:52.284	44.6s	1s	67.3%	7.7 MB	21.2 MB	29.6 MB	1.2 MB
3887	5f/adc16e	64604532_13	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX28439211_cl4)	COMPLETED	0	2025-06-09 02:44:27.231	4m 10s	2m 38s	103.6%	12.5 GB	32.7 GB	841.2 MB	940.1 MB
4227	56/6073f2	64604580_14	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX13821392_cl1)	COMPLETED	0	2025-06-09 02:47:52.284	49.6s	1s	72.9%	7.7 MB	21.2 MB	32.2 MB	13.4 MB
3901	30/1ca0f0	64604532_25	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX28439211_cl9)	COMPLETED	0	2025-06-09 02:44:27.231	4m 15s	1m 53s	112.3%	15.6 GB	32.8 GB	851.7 MB	476.6 MB
4238	66/6462c9	64604580_16	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX13440223_cl32)	COMPLETED	0	2025-06-09 02:47:52.284	54.6s	2s	78.1%	9.1 MB	26.9 MB	86.3 MB	16.6 MB
4232	fd/525653	64604580_15	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX18766849_cl8)	COMPLETED	0	2025-06-09 02:47:52.284	54.6s	2s	88.0%	9 MB	21.2 MB	84.2 MB	64.6 MB
4244	d3/cfe1ba	64604580_19	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX26211983_cl3)	COMPLETED	0	2025-06-09 02:47:52.284	54.6s	1s	90.5%	7.7 MB	21.2 MB	66.8 MB	3.2 MB
4234	1d/a643fd	64604580_17	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX21588694_cl9)	COMPLETED	0	2025-06-09 02:47:52.284	54.6s	1s	71.6%	7.9 MB	21.2 MB	30.1 MB	812.2 KB
4247	e4/c96e6e	64604580_20	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX18766849_cl9)	COMPLETED	0	2025-06-09 02:47:52.284	54.6s	2s	97.3%	25.5 MB	41.6 MB	88.6 MB	75.3 MB
4256	01/f3f2f1	64604580_23	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX27181532_cl8)	COMPLETED	0	2025-06-09 02:47:52.284	54.6s	2s	97.0%	18.9 MB	28.2 MB	68.4 MB	64 MB
4259	4d/71d1d6	64604580_24	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX27315411_cl0)	COMPLETED	0	2025-06-09 02:47:52.284	54.6s	1s	95.0%	7.8 MB	21.2 MB	44.4 MB	23.1 MB
4250	5e/77a205	64604580_21	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX24583791_cl0)	COMPLETED	0	2025-06-09 02:47:52.284	59.6s	4s	99.0%	43 MB	65.7 MB	52.1 MB	70.5 MB
4253	5e/9e7826	64604580_22	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX27315411_cl1)	COMPLETED	0	2025-06-09 02:47:52.284	59.6s	2s	95.0%	17.4 MB	29.6 MB	50.3 MB	33.5 MB
4189	bc/ce518f	64604581_2	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:CUSTOM_MPILEUP (ERX13777354_cl12)	COMPLETED	0	2025-06-09 02:47:52.526	59.4s	5s	54.7%	47 MB	229.4 MB	51.1 MB	54.7 KB
4186	a6/0b8543	64604581_1	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:CUSTOM_MPILEUP (SRX24583791_cl1)	COMPLETED	0	2025-06-09 02:47:52.526	59.4s	5s	51.8%	52.8 MB	232.2 MB	37 MB	480.1 KB
4180	7d/fb8a34	64604539_12	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_DEDUPLICATE:PICARD_MARKDUPLICATES (SRX27284000_cl11)	COMPLETED	0	2025-06-09 02:44:57.220	3m 55s	58s	116.4%	12.7 GB	33.6 GB	364.4 MB	343.7 MB
4194	d5/863b79	64604581_4	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:CUSTOM_MPILEUP (SRX6755149_cl109)	COMPLETED	0	2025-06-09 02:47:52.526	59.4s	5s	53.1%	60.4 MB	240.6 MB	144.5 MB	19.5 KB
4200	77/c4345a	64604581_5	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:CUSTOM_MPILEUP (ERX5184869_cl2)	COMPLETED	0	2025-06-09 02:47:52.526	59.4s	7s	57.8%	70.8 MB	250.1 MB	40.8 MB	907.1 KB
4209	99/6d11c5	64604581_8	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:CUSTOM_MPILEUP (SRX17527367_cl8)	COMPLETED	0	2025-06-09 02:47:52.526	59.4s	6s	47.5%	45.4 MB	229.4 MB	51.8 MB	12.8 KB
4219	03/ead198	64604581_10	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:CUSTOM_MPILEUP (SRX21588694_cl1)	COMPLETED	0	2025-06-09 02:47:52.526	59.4s	4s	64.5%	69.2 MB	248.8 MB	40.6 MB	750.9 KB
4212	28/282972	64604581_11	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:CUSTOM_MPILEUP (SRX17527367_cl5)	COMPLETED	0	2025-06-09 02:47:52.526	59.4s	5s	46.3%	45.5 MB	229.4 MB	51.8 MB	8.7 KB
4239	e3/0ddfa7	64604580_18	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX24653055_cl0)	COMPLETED	0	2025-06-09 02:47:52.284	1m 5s	11s	99.5%	138.9 MB	209.7 MB	299.6 MB	408.6 MB
4181	79/7adf22	64604581_0	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:CUSTOM_MPILEUP (SRX12412076_cl2)	COMPLETED	0	2025-06-09 02:47:52.526	1m 4s	3s	84.2%	30.5 MB	44.8 MB	35 MB	76.4 KB
4198	25/d2e736	64604581_3	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:CUSTOM_MPILEUP (ERX9551285_cl4)	COMPLETED	0	2025-06-09 02:47:52.526	1m 4s	7s	93.0%	75.9 MB	255.8 MB	47.6 MB	921.6 KB
4274	59/30e888	64604580_29	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX27181532_cl6)	COMPLETED	0	2025-06-09 02:47:52.284	1m 5s	1s	83.7%	18.4 MB	29.6 MB	57 MB	39.2 MB
4265	d6/5b73a8	64604580_26	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX27284000_cl3)	COMPLETED	0	2025-06-09 02:47:52.284	1m 5s	9s	97.8%	139.4 MB	210.5 MB	453.2 MB	283.3 MB
4206	b5/6a01c5	64604581_7	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:CUSTOM_MPILEUP (SRX13821392_cl0)	COMPLETED	0	2025-06-09 02:47:52.526	1m 4s	4s	86.1%	48.4 MB	229.4 MB	53.8 MB	133.9 KB
4215	8f/7fc887	64604581_9	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:CUSTOM_MPILEUP (SRX18766827_cl40)	COMPLETED	0	2025-06-09 02:47:52.526	1m 4s	2s	89.2%	51.4 MB	230.7 MB	53.8 MB	219 KB
4183	97/039ee1	64604642_0	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:SAMTOOLS_INDEX (SRX12412076_cl2)	COMPLETED	0	2025-06-09 02:48:47.947	9s	0ms	42.9%	4.8 MB	10.2 MB	4.2 MB	5 KB
4188	1f/ac6ad0	64604642_1	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:SAMTOOLS_INDEX (SRX24583791_cl1)	COMPLETED	0	2025-06-09 02:48:47.947	9s	0ms	50.1%	4.9 MB	10.2 MB	6.1 MB	5 KB
4197	39/e68506	64604642_3	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:SAMTOOLS_INDEX (ERX9551285_cl4)	COMPLETED	0	2025-06-09 02:48:47.947	9s	0ms	117.6%	3.6 MB	7.9 MB	16.7 MB	5.1 KB
4204	85/040658	64604642_6	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:SAMTOOLS_INDEX (SRX6755613_cl35)	COMPLETED	0	2025-06-09 02:48:47.947	9s	0ms	93.5%	3.7 MB	10 MB	67.9 MB	5 KB
4211	16/fb231f	64604642_8	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:SAMTOOLS_INDEX (SRX17527367_cl8)	COMPLETED	0	2025-06-09 02:48:47.947	9s	0ms	93.3%	4.8 MB	10.2 MB	20.9 MB	5 KB
4217	e8/5a86c6	64604642_9	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:SAMTOOLS_INDEX (SRX18766827_cl40)	COMPLETED	0	2025-06-09 02:48:47.947	9s	0ms	113.7%	3.9 MB	9.9 MB	23 MB	5 KB
4203	d1/42eb4d	64604581_6	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:CUSTOM_MPILEUP (SRX6755613_cl35)	COMPLETED	0	2025-06-09 02:47:52.526	1m 9s	6s	92.4%	69.4 MB	248.7 MB	98.8 MB	428.9 KB
4261	d2/9669c9	64604580_25	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_CALL_VARIANTS:BAM_VARIANTS_IVAR:IVAR_VARIANTS (SRX13440143_cl2)	COMPLETED	0	2025-06-09 02:47:52.284	1m 10s	17s	99.9%	267.4 MB	402.1 MB	433.5 MB	589.8 MB
4224	08/505492	64604581_13	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:CUSTOM_MPILEUP (SRX21588694_cl8)	COMPLETED	0	2025-06-09 02:47:52.526	1m 9s	4s	61.7%	45.6 MB	359.4 MB	59.6 MB	35.6 KB
4229	9d/7efc21	64604581_14	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:CUSTOM_MPILEUP (SRX13821392_cl1)	COMPLETED	0	2025-06-09 02:47:52.526	1m 9s	5s	64.2%	49.3 MB	359.4 MB	54.1 MB	93.2 KB
4230	a2/537295	64604581_15	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:CUSTOM_MPILEUP (SRX18766849_cl8)	COMPLETED	0	2025-06-09 02:47:52.526	1m 9s	4s	77.0%	53.9 MB	363.6 MB	71.9 MB	232.8 KB
4233	7d/1a48f0	64604581_16	NFCORE_VIRALGENIE:VIRALGENIE:FASTQ_FASTA_ITERATIVE_CONSENSUS:ITERATION_1:BAM_STATS_METRICS:CUSTOM_MPILEUP (SRX21588694_cl9)	COMPLETED	0	2025-06-09 02:47:52.526	1m 9s	3s	82.4%	45 MB	359.4 MB	60.4 MB	32 KB
