Accession,Organism_Name,GenBank_RefSeq,Assembly,SRA_Accession,Submitters,Organization,Org_location,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
HA062588,West Nile virus,GenBank,set:HA062588,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 1299 from Patent WO2002068637
HA073342,West Nile virus,GenBank,set:HA073342,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 12053 from Patent WO2002068637
HW816184,West Nile virus,GenBank,set:HW816184,,"Hayes,P.W., Hennessy,K.J.",,,2015-05-27,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),974,partial,,,,,,,,,,,,JP 2015028058-A/15: WEST NILE VIRUS
DJ016249,West Nile virus,GenBank,set:DJ016249,,"Derby,P.M., Dennis,G.G., Wu,W., Pohlner,R.B., Linne,J.M.",,,2007-12-06,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),20,partial,,,,,,,,,,,,Compositions and Methods for Detecting West Nile Virus
HA066891,West Nile virus,GenBank,set:HA066891,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 5602 from Patent WO2002068637
HA062607,West Nile virus,GenBank,set:HA062607,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 1318 from Patent WO2002068637
HA064748,West Nile virus,GenBank,set:HA064748,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 3459 from Patent WO2002068637
HA070141,West Nile virus,GenBank,set:HA070141,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 8852 from Patent WO2002068637
HA062679,West Nile virus,GenBank,set:HA062679,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 1390 from Patent WO2002068637
HM538805,West Nile virus,GenBank,set:HM538805,,"Christofferson,R.C., Roy,A.F., Mores,C.N.","Louisiana State University, Pathobiological Sciences",USA,2010-07-18,1085,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),1534,partial,,,1,USA: Louisiana,USA,LA,,,2007,,,"West Nile virus isolate 1085 nonstructural protein 3 gene, partial cds"
HA073868,West Nile virus,GenBank,set:HA073868,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 12579 from Patent WO2002068637
AY185913,West Nile virus,GenBank,set:AY185913,,"Beasley,D.W., Davis,C.T., Guzman,H., Vanlandingham,D.L., Travassos da Rosa,A.P., Parsons,R.E., Higgs,S., Tesh,R.B., Barrett,A.D., Beasley,D.W.C., Travassos da Rosa,A.P.A., Barrett,A.D.T.","University of Texas Medical Branch, Pathology",USA,2003-05-21,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),2004,partial,,,1,"USA: Galveston County, TX",USA,TX,,,,,,"West Nile virus strain 362 polyprotein gene, partial cds"
HA071131,West Nile virus,GenBank,set:HA071131,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 9842 from Patent WO2002068637
KX547533,West Nile virus,GenBank,set:KX547533,,"Shabman,R., Das,S.R., Halpin,R.A., Shilts,M., Fedorova,N., Puri,V., Amedeo,P., Shrivastava,S., Maffei,J., Dupuis,A., Jones,S., Backenson,B., Zink,S., Ciota,A., Kramer,L.",J. Craig Venter Institute,USA,2016-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10787,complete,,,,"USA: Cattaraugus Co., NY",USA,NY,Corvus brachyrhynchos,,2004-05-20,,PRJNA262930,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04000630/2004, complete genome"
HA075448,West Nile virus,GenBank,set:HA075448,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 14159 from Patent WO2002068637
HA073807,West Nile virus,GenBank,set:HA073807,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 12518 from Patent WO2002068637
HA067280,West Nile virus,GenBank,set:HA067280,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 5991 from Patent WO2002068637
MN939558,West Nile virus,GenBank,,,"Franchin,E., Sinigaglia,A., Pacenti,M., Lavezzo,E., Barzon,L.","University of Padua, Department of Molecular Medicine",Italy,2021-03-22,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10984,complete,,,,Italy,Italy,,Homo sapiens,,2016,,,"West Nile virus strain Italy/2016/Rovigo/32.2, complete genome"
AY369405,West Nile virus,GenBank,set:AY369405,,"Ebel,G.D., Carricaburu,J., Young,D., Bernard,K.A., Kramer,L.D., Carricaburu,J.E., Young,D.S.","Wadsworth Center, NYSDOH, DID",USA,2004-11-24,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),1503,partial,,,1,,,,Corvus brachyrhynchos,,,,,"West Nile virus strain 01001398 envelope glycoprotein gene, partial cds"
PP622966,West Nile virus,GenBank,,,"Suka,M., Cirkovic,V., Siljic,M., Jankovic,M., Loncar,A., Stamenkovic,G., Stanojevic,M.","University of Belgrade, Faculty of Medicine, Institute of Microbiology and Immunology, Virology Department",Serbia,2024-04-17,SRWNV001236/Serbia/2019,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),832,partial,,,,Serbia,Serbia,,Culex pipiens,,2019,,,"West Nile virus isolate SRWNV001236/Serbia/2019 nonstructural protein gene, partial cds"
HA075896,West Nile virus,GenBank,set:HA075896,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 14607 from Patent WO2002068637
HA073162,West Nile virus,GenBank,set:HA073162,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 11873 from Patent WO2002068637
HA076086,West Nile virus,GenBank,set:HA076086,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 14797 from Patent WO2002068637
HA065194,West Nile virus,GenBank,set:HA065194,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 3905 from Patent WO2002068637
HA065991,West Nile virus,GenBank,set:HA065991,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 4702 from Patent WO2002068637
HA076509,West Nile virus,GenBank,set:HA076509,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 15220 from Patent WO2002068637
JF920742,West Nile virus,GenBank,set:JF920742,,"Henn,M.R., Newman,R.M., Levin,J., Malboeuf,C., Casali,M., Russ,C., Lennon,N., Erlich,R., Anderson,S., Rizzolo,K., Green,L., Ryan,E., Yu,Q., Young,S., Berlin,A., Heiman,D., Sykes,S., Koehrsen,M., Borenstein,D., Engels,R., Freedman,E., Gellesch,M., Heilman,E., Howarth,C., Jen,D., Larson,L., Neiman,D., Park,D., Pearson,M., Roberts,A., Sisk,P., Stolte,C., White,J., Alvarado,L., Godfrey,P., Shenoy,N., Yandava,C., Zeng,Q., Armstrong,P., Anderson,J., Andreadis,T., Vossbrinck,C., Nusbaum,C., Ebel,G., Birren,B.",Broad Institute of MIT and Harvard,USA,2011-05-17,WNV-1/US/BID-V5213/2007,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10622,complete,,,,USA: Connecticut,USA,CT,Culex pipiens,,2007,,PRJNA31237,"West Nile virus isolate WNV-1/US/BID-V5213/2007, complete genome"
HA072964,West Nile virus,GenBank,set:HA072964,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 11675 from Patent WO2002068637
MH507848,West Nile virus,GenBank,set:MH507848,,"Grubaugh,N., Fang,Y., Matteson,N.L., Gangavarapu,K., Coffey,L., Barker,C., Andersen,K.","The Scripps Research Institute, Department of Immunology and Microbiology",USA,2019-01-20,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10302,partial,,,,"USA: Bakersfield,California",USA,CA,Aphelocoma californica,tissue,2007-07-09,,PRJNA472981,"West Nile virus strain WNV/bird/Bakersfield_CA_USA/2007-07-09/W294, partial genome"
KC883754,West Nile virus,GenBank,set:KC883754,,"Phillips,J.E., Stallknecht,D.E., Perkins,T.A., McClure,N.S., Mead,D.G., Perkins,A.T., Mead,D.","University of Georgia, Southeastern Cooperative Wildlife Disease Study",USA,2014-05-01,FTN-08-139,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),2004,partial,,,1,USA,USA,,Culex quinquefasciatus,,2008-09-16,,,"West Nile virus isolate FTN-08-139 polyprotein gene, partial cds"
HA065080,West Nile virus,GenBank,set:HA065080,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 3791 from Patent WO2002068637
HA069171,West Nile virus,GenBank,set:HA069171,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 7882 from Patent WO2002068637
DJ016172,West Nile virus,GenBank,set:DJ016172,,"Derby,P.M., Dennis,G.G., Wu,W., Pohlner,R.B., Linne,J.M.",,,2007-12-06,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),19,partial,,,,,,,,,,,,Compositions and Methods for Detecting West Nile Virus
HA073460,West Nile virus,GenBank,set:HA073460,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 12171 from Patent WO2002068637
HA073852,West Nile virus,GenBank,set:HA073852,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 12563 from Patent WO2002068637
HA066589,West Nile virus,GenBank,set:HA066589,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 5300 from Patent WO2002068637
HA074416,West Nile virus,GenBank,set:HA074416,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 13127 from Patent WO2002068637
OZ201317,West Nile virus,GenBank,,,"Feriancek,N.M., Breban,M.I., Bourgikos,E., Bransfield,A., Armstrong,P.M., Vogels,C.B., Grubaugh,N.D.","Yale School of Public Health, New Haven, CT",USA,2024-11-07,SM88G-8-9-Cxp,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),11028,partial,,main,,USA:Connecticut,USA,CT,Culex pipiens,,2018-08-09,SAMEA116354567,PRJEB80643,"West Nile virus isolate SM88G-8-9-Cxp genome assembly, segment: main"
JF719068,West Nile virus,GenBank,set:JF719068,,"Sotelo,E., Fernandez-Pinero,J., Llorente,F., Vazquez,A., Moreno,A., Aguero,M., Cordioli,P., Tenorio,A., Jimenez-Clavero,M.A.",Centro de Investigacion en Sanidad Animal (CISA-INIA),Spain,2011-08-02,Italy/2009/J-225677,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10926,complete,,,1,Italy,Italy,,Corvidae,,2009-10,,,"West Nile virus isolate Italy/2009/J-225677, complete genome"
HA073230,West Nile virus,GenBank,set:HA073230,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 11941 from Patent WO2002068637
HA070243,West Nile virus,GenBank,set:HA070243,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 8954 from Patent WO2002068637
HA071180,West Nile virus,GenBank,set:HA071180,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 9891 from Patent WO2002068637
HA074291,West Nile virus,GenBank,set:HA074291,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 13002 from Patent WO2002068637
HA063419,West Nile virus,GenBank,set:HA063419,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 2130 from Patent WO2002068637
HA074404,West Nile virus,GenBank,set:HA074404,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 13115 from Patent WO2002068637
MK224643,West Nile virus,GenBank,set:MK224643,,"Nagy,A., Mezei,E., Nagy,O., Bakonyi,T., Csonka,N., Kaposi,M., Koroknai,A., Szomor,K., Rigo,Z., Molnar,Z., Danielisz,A., Takacs,M.","National Public Health Center, Division of Virology",Hungary,2019-04-03,PaL_HU2018,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),369,partial,,,,Hungary,Hungary,,Homo sapiens,,2018,,,"West Nile virus isolate PaL_HU2018 NS3 gene, partial cds"
HA073798,West Nile virus,GenBank,set:HA073798,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 12509 from Patent WO2002068637
HA065326,West Nile virus,GenBank,set:HA065326,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 4037 from Patent WO2002068637
HA066281,West Nile virus,GenBank,set:HA066281,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 4992 from Patent WO2002068637
HA065323,West Nile virus,GenBank,set:HA065323,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 4034 from Patent WO2002068637
HA072292,West Nile virus,GenBank,set:HA072292,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 11003 from Patent WO2002068637
HA071600,West Nile virus,GenBank,set:HA071600,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 10311 from Patent WO2002068637
MK334039,West Nile virus,GenBank,set:MK334039,,"Carletti,F., Manna,G., Castilletti,C., Autorino,G., Capobianchi,M.R.","INMI L. Spallanzani, Virology Laboratory",Italy,2019-03-27,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),316,partial,lineage 2,,,Italy,Italy,,Equus caballus,,2018-09-25,,,"West Nile virus strain Horse0918 envelope glycoprotein gene, partial cds"
DD009849,West Nile virus,GenBank,set:DD009849,,"Yan,J., Weiner,D.B.",,,2005-11-04,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),451,partial,,,,,,,,,,,,HIGHLY EXPRESSIBLE GENES
HA062572,West Nile virus,GenBank,set:HA062572,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 1283 from Patent WO2002068637
AF196529,West Nile virus,GenBank,set:AF196529,,"Scherret,J.H., Poidinger,M., Mackenzie,J.S., Broom,A.K., Deubel,V., Lipkin,W.I., Briese,T., Gould,E.A., Hall,R.A., Broom,A.","University of Queensland, Department of Microbiology and Parasitology",Australia,2001-10-04,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),417,partial,,,1,,,,,,,,,"West Nile virus strain ArA1Dj envelope protein (env) gene, partial cds"
HA065741,West Nile virus,GenBank,set:HA065741,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 4452 from Patent WO2002068637
PP482822,West Nile virus,GenBank,,,"L'Ambert,G., Gomez,N., Ramiara,K., Migne,C., Touzet,T., Zientara,S., Gonzalez,G., Duvignaud,A., Malvy,D., de Lamballerie,X., Klitting,R., Piorkowski,G., Amaral,R., Canivez,T., Gueulen,M., Pezzi,L., Ayhan,N., Durand,G., Grard,G., Fontaine,A., Bigeart,C.","Unite des Virus Emergents, Centre National de Reference des Arbovirus",France,2024-12-23,Cx20-batch2_Zen-Pets-Res_2023-07-25,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10353,partial,Lineage,,,France: Nouvelle-Aquitaine,France,,Culicidae,,2023-07-25,,,"West Nile virus isolate Cx20-batch2_Zen-Pets-Res_2023-07-25 polyprotein gene, complete cds"
HA066768,West Nile virus,GenBank,set:HA066768,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 5479 from Patent WO2002068637
OQ721689,West Nile virus,GenBank,,,"Grubaugh,N., Matteson,N., Gangavarupa,K., Neitzel,D., Andersen,K.","The Scripps Research Institute, Department of Immunology and Microbiology",USA,2023-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10302,partial,,,,"USA: Hennepin, Minnesota",USA,MN,Corvus,tissue,2002-08-07,,PRJNA472981,"West Nile virus strain WNV/bird/Hennepin-MN-USA/2002-08-07/W1412, partial genome"
HA065314,West Nile virus,GenBank,set:HA065314,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 4025 from Patent WO2002068637
HA068289,West Nile virus,GenBank,set:HA068289,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 7000 from Patent WO2002068637
FZ413202,West Nile virus,GenBank,set:FZ413202,,"Linnen,J.M., Pollner,R.B., Wu,W., Darby,P.M., Dennis,G.G.",,,2011-04-27,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),21,partial,,,,,,,,,,,,JP 2011015687-A/96: Compositions and Methods for Detecting West Nile Virus
HA073160,West Nile virus,GenBank,set:HA073160,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 11871 from Patent WO2002068637
HA069472,West Nile virus,GenBank,set:HA069472,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 8183 from Patent WO2002068637
HA074044,West Nile virus,GenBank,set:HA074044,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 12755 from Patent WO2002068637
MT967993,West Nile virus,GenBank,,,"Caldwell,H.S., Lasek-Nesselquist,E., Follano,P., Kramer,L.D., Ciota,A.T., Bialosuknia,S.M.","Wadsworth Center, Division of Infectious Diseases",USA,2020-11-17,S32,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10302,partial,,,1,USA,USA,,Culicidae,,2017,,,"West Nile virus strain 17290170_S32 polyprotein gene, complete cds"
HA073204,West Nile virus,GenBank,set:HA073204,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 11915 from Patent WO2002068637
HA071865,West Nile virus,GenBank,set:HA071865,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 10576 from Patent WO2002068637
HA072945,West Nile virus,GenBank,set:HA072945,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 11656 from Patent WO2002068637
HA064060,West Nile virus,GenBank,set:HA064060,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 2771 from Patent WO2002068637
KC736499,West Nile virus,GenBank,set:KC736499,,"Duggal,N.K., D'Anton,M., Xiang,J., Seiferth,R., Day,J., Nasci,R., Brault,A.C.","Centers for Disease Control and Prevention, Division of Vector-Borne Diseases",USA,2013-06-19,AVA1204580,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),11029,complete,,,1,USA: Texas,USA,TX,Culex quinquefasciatus,,2012,,,"West Nile virus isolate AVA1204580, complete genome"
FZ413255,West Nile virus,GenBank,set:FZ413255,,"Linnen,J.M., Pollner,R.B., Wu,W., Darby,P.M., Dennis,G.G.",,,2011-04-27,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),23,partial,,,,,,,,,,,,JP 2011015687-A/149: Compositions and Methods for Detecting West Nile Virus
HA062549,West Nile virus,GenBank,set:HA062549,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 1260 from Patent WO2002068637
HA071903,West Nile virus,GenBank,set:HA071903,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 10614 from Patent WO2002068637
HA068162,West Nile virus,GenBank,set:HA068162,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 6873 from Patent WO2002068637
KX547319,West Nile virus,GenBank,set:KX547319,,"Shabman,R., Das,S.R., Halpin,R.A., Shilts,M., Fedorova,N., Puri,V., Amedeo,P., Shrivastava,S., Maffei,J., Dupuis,A., Jones,S., Backenson,B., Zink,S., Ciota,A., Kramer,L.",J. Craig Venter Institute,USA,2016-08-02,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),10787,complete,,,,"USA: Rensselaer Co., NY",USA,NY,Corvus brachyrhynchos,,2009-09-07,,PRJNA262930,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/09VER0475/2009, complete genome"
HA067075,West Nile virus,GenBank,set:HA067075,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 5786 from Patent WO2002068637
HA064622,West Nile virus,GenBank,set:HA064622,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 3333 from Patent WO2002068637
HA067286,West Nile virus,GenBank,set:HA067286,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 5997 from Patent WO2002068637
HA074055,West Nile virus,GenBank,set:HA074055,,"Blatt,L., Mcswiggen,J.A.",,,2009-05-23,,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),17,partial,,,,,,,,,,,,Sequence 12766 from Patent WO2002068637
OZ201424,West Nile virus,GenBank,,,"Feriancek,N.M., Breban,M.I., Bourgikos,E., Bransfield,A., Armstrong,P.M., Vogels,C.B., Grubaugh,N.D.","Yale School of Public Health, New Haven, CT",USA,2024-11-07,SM88G-8-17-Cxp-3,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),11029,partial,,main,,USA:Connecticut,USA,CT,Culex pipiens,,2016-08-17,SAMEA116354264,PRJEB80643,"West Nile virus isolate SM88G-8-17-Cxp-3 genome assembly, segment: main"
KC883694,West Nile virus,GenBank,set:KC883694,,"Phillips,J.E., Stallknecht,D.E., Perkins,T.A., McClure,N.S., Mead,D.G., Perkins,A.T., Mead,D.","University of Georgia, Southeastern Cooperative Wildlife Disease Study",USA,2014-05-01,DES-186-01,Orthoflavivirus nilense,Orthoflavivirus,Flaviviridae,ssRNA(+),2004,partial,,,1,USA,USA,,Turdus migratorius,,2001-07-18,,,"West Nile virus isolate DES-186-01 polyprotein gene, partial cds"
