"index"	"sample"	"cluster"	"step"	"(annotation) subject"	"(annotation) pident"	"(annotation) qlen"	"(annotation) slen"	"(annotation) length"	"(annotation) mismatch"	"(annotation) gapopen"	"(annotation) qstart"	"(annotation) qend"	"(annotation) sstart"	"(annotation) send"	"(annotation) evalue"	"(annotation) bitscore"	"(annotation) name"	"(annotation) level"	"(annotation) typing"	"(annotation) species"	"(annotation) taxid"	"(annotation) acronym"	"(annotation) acid"	"(annotation) circular"	"(annotation) segment"	"(annotation) host"	"(annotation) % contig aligned"	"(blast) subject"	"(blast) subject title"	"(blast) pident"	"(blast) qlen"	"(blast) slen"	"(blast) length"	"(blast) mismatch"	"(blast) gapopen"	"(blast) qstart"	"(blast) qend"	"(blast) sstart"	"(blast) send"	"(blast) evalue"	"(blast) bitscore"	"(cluster) taxon-id"	"(cluster) centroid"	"(cluster) number of members"	"(cluster) cumulative read depth - spades [%]"	"(cluster) cumulative read depth - megahit [%]"	"(cluster) cumulative read depth - trinity [%]"	"(cluster) members"	"(quast) # N's"	"(quast) % N's"	"(quast) # N's per 100 kbp"	"(samtools Raw) total length"	"(samtools Raw) average length"	"(samtools Raw) average quality"	"(samtools Raw) error rate"	"(samtools Raw) mismatches"	"(samtools Raw) reads MQ0"	"(samtools Raw) reads mapped (R1+R2)"	"(samtools Raw) reads mapped %"	"(samtools Raw) reads unmapped (R1+R2)"	"(samtools Raw) reads unmapped %"	"(samtools Raw) reads QC failed"	"(samtools Raw) reads QC failed %"	"(samtools Raw) reads paired"	"(samtools Raw) reads paired %"	"(samtools Raw) reads properly paired"	"(samtools Raw) reads properly paired %"	"(samtools Raw) reads duplicated"	"(samtools Raw) reads duplicated %"	"(samtools Raw) non primary alignments"	"(samtools Raw) supplementary alignments"	"(samtools Raw) outward oriented pairs"	"(samtools Raw) inward oriented pairs"	"(samtools Raw) insert size average"	"(samtools Raw) insert size standard deviation"	"(samtools Raw) bases mapped"	"(samtools Raw) bases mapped cigar"	"(samtools Raw) bases trimmed"	"(samtools Raw) bases duplicated"	"(picard) unpaired reads examined"	"(picard) read pair optical duplicates"	"(picard) unmapped reads (R1+R2)"	"(picard) estimated library size"	"(picard) unpaired read duplicates"	"(picard) secondary or supplementary rds"	"(picard) read pairs examined"	"(picard) read pair duplicates"	"(picard) % duplication"	"(picard) library"	"(samtools Post-dedup) total length"	"(samtools Post-dedup) average length"	"(samtools Post-dedup) average quality"	"(samtools Post-dedup) error rate"	"(samtools Post-dedup) mismatches"	"(samtools Post-dedup) reads MQ0"	"(samtools Post-dedup) reads mapped (R1+R2)"	"(samtools Post-dedup) reads mapped %"	"(samtools Post-dedup) reads unmapped (R1+R2)"	"(samtools Post-dedup) reads unmapped %"	"(samtools Post-dedup) reads QC failed"	"(samtools Post-dedup) reads QC failed %"	"(samtools Post-dedup) reads paired"	"(samtools Post-dedup) reads paired %"	"(samtools Post-dedup) reads properly paired"	"(samtools Post-dedup) reads properly paired %"	"(samtools Post-dedup) reads duplicated"	"(samtools Post-dedup) reads duplicated %"	"(samtools Post-dedup) non primary alignments"	"(samtools Post-dedup) supplementary alignments"	"(samtools Post-dedup) outward oriented pairs"	"(samtools Post-dedup) inward oriented pairs"	"(samtools Post-dedup) insert size average"	"(samtools Post-dedup) insert size standard deviation"	"(samtools Post-dedup) bases mapped"	"(samtools Post-dedup) bases mapped cigar"	"(samtools Post-dedup) bases trimmed"	"(samtools Post-dedup) bases duplicated"	"(ivar_variants) raw inserts"	"(ivar_variants) raw SNPs"	"(ivar_variants) raw deletions"	"(bcftools) number of indels"	"(bcftools) number of samples"	"(bcftools) number of SNPs"	"(bcftools) number of MNPs"	"(bcftools) number of no-ALTs"	"(bcftools) number of records"	"(bcftools) number of others"	"(bcftools) number of multiallelic sites"	"(bcftools) number of multiallelic SNP sites"	"(bcftools) number of transversions"	"(bcftools) transversion in 1st alternative"	"(bcftools) number of transitions"	"(bcftools) transistion in 1st alternative"	"(bcftools) transistions/transversions ratio"	"(bcftools) transition/transversion in 1st alternative"	"(bcftools) substitution T->C"	"(bcftools) substitution A->C"	"(bcftools) substitution C->A"	"(bcftools) substitution G->T"	"(bcftools) substitution A->T"	"(bcftools) substitution C->T"	"(bcftools) substitution T->G"	"(bcftools) substitution T->A"	"(bcftools) substitution G->C"	"(bcftools) substitution C->G"	"(bcftools) substitution G->A"	"(bcftools) substitution A->G"	"(general_stats) mosdepth Mean read depth"	"(general_stats) mosdepth Min read depth"	"(general_stats) mosdepth Max read depth"	"(general_stats) mosdepth Median read depth"	"(general_stats) mosdepth 1X coverage"	"(general_stats) mosdepth 5X coverage"	"(general_stats) mosdepth 10X coverage"	"(general_stats) mosdepth 50X coverage"	"(general_stats) mosdepth 100X coverage"	"(general_stats) mosdepth 200X coverage"	"(general_stats) mosdepth 500X coverage"	"(general_stats) mosdepth 750X coverage"	"(general_stats) mosdepth 1000X coverage"
"PV207457.1.8080_cl0_it1"	"PV207457.1.8080"	"cl0"	"it1"	"FJ185254:FJ185254;"	"0.759"	"9638"	"8851"	"687"	"158"	"0"	"6573"	"7229"	"5819"	"6505"	"8.356000000000001e-117"	"374"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"7.13"	"acc|NEIGHBOR|JX574661.1|HIV-1"	"acc|NEIGHBOR|JX574661.1|HIV-1 isolate HNCS102056 from China, complete genome|Human immunodeficiency virus 1|VRL|13-MAR-2013"	"91.393"	"9638"	"8925"	"8876"	"687"	"47"	"701"	"9527"	"1"	"8848"	"0.0"	"12087.0"	11676	"acc-NEIGHBOR-AB220948.1-Human"	2	49.04	49.04	0.0	"NODE_2_length_8898_cov_17.284802,k141_0"	800.0	8.31	"8310.85"	908418.0	301.0	32.5	0.05182131	36007.0	4.0	2768.0	91.71636845593109	250.0	8.28363154406892	0.0	0.0	3018.0	100.0	2710.0	89.79456593770709	0.0	0.0	0.0	53.0	0.0	1355.0	719.5	107.0	833168.0	694830.0	0.0	0.0	54.0	0.0	250.0	""	10.0	53.0	1357.0	0.0	0.003613	"Unknown Library"	905408.0	301.0	32.5	0.05155525	35695.0	4.0	2758.0	91.68882978723404	250.0	8.311170212765957	0.0	0.0	3008.0	100.0	2710.0	90.09308510638297	0.0	0.0	0.0	53.0	0.0	1355.0	719.5	107.0	830158.0	692364.0	0.0	0.0	7.0	856.0	3.0	10.0	1.0	856.0	0.0	0.0	866.0	0.0	0.0	0.0	218.0	218.0	636.0	636.0	2.92	2.92	120.0	41.0	48.0	20.0	28.0	106.0	17.0	33.0	16.0	15.0	134.0	276.0	71.78	0.0	128.0	79.0	92.0	92.0	91.0	74.0	28.000000000000004	0.0	0.0	0.0	0.0
"PV207457.1.8080_cl0_it2"	"PV207457.1.8080"	"cl0"	"it2"	"FJ185254:FJ185254;"	"0.759"	"9639"	"8851"	"687"	"158"	"0"	"6574"	"7230"	"5819"	"6505"	"8.356000000000001e-117"	"374"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"7.13"	"acc|NEIGHBOR|JX574661.1|HIV-1"	"acc|NEIGHBOR|JX574661.1|HIV-1 isolate HNCS102056 from China, complete genome|Human immunodeficiency virus 1|VRL|13-MAR-2013"	"91.382"	"9639"	"8925"	"8877"	"687"	"48"	"701"	"9528"	"1"	"8848"	"0.0"	"12083.0"	11676	"acc-NEIGHBOR-AB220948.1-Human"	2	49.04	49.04	0.0	"NODE_2_length_8898_cov_17.284802,k141_0"	800.0	8.3	"8299.62"	908418.0	301.0	32.5	0.05179109	35986.0	4.0	2768.0	91.71636845593109	250.0	8.28363154406892	0.0	0.0	3018.0	100.0	2710.0	89.79456593770709	0.0	0.0	0.0	53.0	0.0	1355.0	719.5	107.0	833168.0	694830.0	0.0	0.0	54.0	0.0	250.0	""	10.0	53.0	1357.0	0.0	0.003613	"Unknown Library"	905408.0	301.0	32.5	0.05152492	35674.0	4.0	2758.0	91.68882978723404	250.0	8.311170212765957	0.0	0.0	3008.0	100.0	2710.0	90.09308510638297	0.0	0.0	0.0	53.0	0.0	1355.0	719.5	107.0	830158.0	692364.0	0.0	0.0	6.0	855.0	4.0	10.0	1.0	855.0	0.0	0.0	865.0	0.0	0.0	0.0	219.0	219.0	636.0	636.0	2.9	2.9	120.0	41.0	48.0	20.0	29.0	106.0	17.0	33.0	16.0	15.0	134.0	276.0	71.77	0.0	128.0	79.0	92.0	92.0	91.0	74.0	28.000000000000004	0.0	0.0	0.0	0.0
"PV207457.1.8080_cl0_itvariant-calling"	"PV207457.1.8080"	"cl0"	"itvariant-calling"	"JX574661:JX574661;"	"0.902"	"9639"	"8925"	"675"	"66"	"0"	"2101"	"2775"	"1395"	"2069"	"1.082e-129"	"411"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"7.0"	"acc|NEIGHBOR|JX574661.1|HIV-1"	"acc|NEIGHBOR|JX574661.1|HIV-1 isolate HNCS102056 from China, complete genome|Human immunodeficiency virus 1|VRL|13-MAR-2013"	"90.932"	"9639"	"8925"	"8877"	"727"	"48"	"701"	"9528"	"1"	"8848"	"0.0"	"11880.0"	11676	"acc-NEIGHBOR-AB220948.1-Human"	2	49.04	49.04	0.0	"NODE_2_length_8898_cov_17.284802,k141_0"	809.0	8.4	"8403.36"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"PV207457.1.8080_cl1_consensus"	"PV207457.1.8080"	"cl1"	"consensus"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"100.0"	"9232"	"9232"	"9050"	"0"	"0"	"180"	"9229"	"180"	"9229"	"0.0"	"16713.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	2	50.96	50.96	0.0	"NODE_1_length_9050_cov_17.470806,k141_1"	181.0	1.97	"1971.40"	908418.0	301.0	32.5	0.05206644	36799.0	5.0	2775.0	91.94831013916502	243.0	8.05168986083499	0.0	0.0	3018.0	100.0	2712.0	89.86083499005964	0.0	0.0	0.0	45.0	0.0	1359.0	729.1	97.8	835275.0	706770.0	0.0	0.0	55.0	0.0	243.0	""	12.0	45.0	1360.0	0.0	0.004324	"Unknown Library"	904806.0	301.0	32.5	0.05185641	36529.0	5.0	2763.0	91.91616766467065	243.0	8.08383233532934	0.0	0.0	3006.0	100.0	2712.0	90.21956087824351	0.0	0.0	0.0	45.0	0.0	1359.0	729.1	97.8	831663.0	704426.0	0.0	0.0	5.0	867.0	7.0	12.0	1.0	867.0	0.0	0.0	879.0	0.0	0.0	0.0	225.0	225.0	641.0	641.0	2.85	2.85	108.0	49.0	37.0	20.0	38.0	117.0	21.0	27.0	17.0	16.0	284.0	132.0	76.28	0.0	126.0	80.0	98.0	97.0	96.0	83.0	30.0	0.0	0.0	0.0	0.0
"PV207457.1.8080_cl1_it1"	"PV207457.1.8080"	"cl1"	"it1"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"100.0"	"9232"	"9232"	"8939"	"0"	"0"	"180"	"9118"	"180"	"9118"	"0.0"	"16508.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	2	50.96	50.96	0.0	"NODE_1_length_9050_cov_17.470806,k141_1"	291.0	3.16	"3162.91"	908418.0	301.0	32.5	0.05207735	36799.0	5.0	2775.0	91.94831013916502	243.0	8.05168986083499	0.0	0.0	3018.0	100.0	2712.0	89.86083499005964	0.0	0.0	0.0	45.0	0.0	1359.0	729.0	97.7	835275.0	706622.0	0.0	0.0	55.0	0.0	243.0	""	12.0	45.0	1360.0	0.0	0.004324	"Unknown Library"	904806.0	301.0	32.5	0.0518673	36529.0	5.0	2763.0	91.91616766467065	243.0	8.08383233532934	0.0	0.0	3006.0	100.0	2712.0	90.21956087824351	0.0	0.0	0.0	45.0	0.0	1359.0	729.0	97.7	831663.0	704278.0	0.0	0.0	5.0	866.0	7.0	12.0	1.0	866.0	0.0	0.0	878.0	0.0	0.0	0.0	225.0	225.0	641.0	641.0	2.85	2.85	108.0	49.0	37.0	20.0	38.0	117.0	21.0	27.0	17.0	16.0	284.0	132.0	76.27	0.0	126.0	80.0	97.0	97.0	96.0	83.0	30.0	0.0	0.0	0.0	0.0
"PV207457.1.8080_cl1_it2"	"PV207457.1.8080"	"cl1"	"it2"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"100.0"	"9232"	"9232"	"8939"	"0"	"0"	"180"	"9118"	"180"	"9118"	"0.0"	"16508.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	2	50.96	50.96	0.0	"NODE_1_length_9050_cov_17.470806,k141_1"	291.0	3.16	"3162.91"	908418.0	301.0	32.5	0.05207735	36799.0	5.0	2775.0	91.94831013916502	243.0	8.05168986083499	0.0	0.0	3018.0	100.0	2712.0	89.86083499005964	0.0	0.0	0.0	45.0	0.0	1359.0	729.0	97.7	835275.0	706622.0	0.0	0.0	55.0	0.0	243.0	""	12.0	45.0	1360.0	0.0	0.004324	"Unknown Library"	904806.0	301.0	32.5	0.0518673	36529.0	5.0	2763.0	91.91616766467065	243.0	8.08383233532934	0.0	0.0	3006.0	100.0	2712.0	90.21956087824351	0.0	0.0	0.0	45.0	0.0	1359.0	729.0	97.7	831663.0	704278.0	0.0	0.0	5.0	866.0	7.0	12.0	1.0	866.0	0.0	0.0	878.0	0.0	0.0	0.0	225.0	225.0	641.0	641.0	2.85	2.85	108.0	49.0	37.0	20.0	38.0	117.0	21.0	27.0	17.0	16.0	284.0	132.0	76.27	0.0	126.0	80.0	97.0	97.0	96.0	83.0	30.0	0.0	0.0	0.0	0.0
"PV207457.1.8080_cl1_itvariant-calling"	"PV207457.1.8080"	"cl1"	"itvariant-calling"	"MN090313:MN090313;"	"0.98"	"9232"	"8972"	"2583"	"52"	"0"	"5740"	"8322"	"5491"	"8070"	"0.0"	"1729"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"27.98"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"98.59"	"9232"	"9232"	"8939"	"126"	"0"	"180"	"9118"	"180"	"9118"	"0.0"	"15834.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	2	50.96	50.96	0.0	"NODE_1_length_9050_cov_17.470806,k141_1"	305.0	3.3	"3303.73"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"PV738262.1.8990_cl1_consensus"	"PV738262.1.8990"	"cl1"	"consensus"	"MN090313:MN090313;"	"0.98"	"9235"	"8972"	"2583"	"52"	"0"	"5743"	"8325"	"5491"	"8070"	"0.0"	"1729"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"27.97"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.967"	"9235"	"9232"	"9053"	"0"	"2"	"180"	"9232"	"180"	"9229"	"0.0"	"16698.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	5	50.52	50.52	0.0	"NODE_2_length_9050_cov_17.483358,k141_0,k141_1,k141_3,k141_7"	181.0	1.97	"1970.76"	916244.0	301.0	32.6	0.04656134	40189.0	1.0	3037.0	99.77003942181341	7.0	0.22996057818659657	0.0	0.0	3044.0	100.0	3024.0	99.34296977660972	0.0	0.0	0.0	72.0	0.0	1516.0	752.8	82.4	914137.0	863141.0	0.0	0.0	3.0	0.0	7.0	""	0.0	72.0	1517.0	0.0	0.0	"Unknown Library"	916244.0	301.0	32.6	0.04656134	40189.0	1.0	3037.0	99.77003942181341	7.0	0.22996057818659657	0.0	0.0	3044.0	100.0	3024.0	99.34296977660972	0.0	0.0	0.0	72.0	0.0	1516.0	752.8	82.4	914137.0	863141.0	0.0	0.0	6.0	696.0	11.0	17.0	1.0	696.0	0.0	0.0	713.0	0.0	0.0	0.0	223.0	223.0	472.0	472.0	2.12	2.12	89.0	50.0	47.0	20.0	32.0	85.0	14.0	27.0	17.0	16.0	146.0	152.0	93.37	0.0	137.0	104.0	98.0	98.0	97.0	91.0	60.0	0.0	0.0	0.0	0.0
"PV738262.1.8990_cl1_it1"	"PV738262.1.8990"	"cl1"	"it1"	"MN090313:MN090313;"	"0.98"	"9233"	"8972"	"2583"	"52"	"0"	"5741"	"8323"	"5491"	"8070"	"0.0"	"1729"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"27.98"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.956"	"9233"	"9232"	"9036"	"3"	"1"	"180"	"9215"	"180"	"9214"	"0.0"	"16663.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	5	50.52	50.52	0.0	"NODE_2_length_9050_cov_17.483358,k141_0,k141_1,k141_3,k141_7"	195.0	2.12	"2122.82"	916244.0	301.0	32.6	0.04631278	39974.0	1.0	3037.0	99.77003942181341	7.0	0.22996057818659657	0.0	0.0	3044.0	100.0	3024.0	99.34296977660972	0.0	0.0	0.0	72.0	0.0	1516.0	752.6	82.4	914137.0	863131.0	0.0	0.0	3.0	0.0	7.0	""	0.0	72.0	1517.0	0.0	0.0	"Unknown Library"	916244.0	301.0	32.6	0.04631278	39974.0	1.0	3037.0	99.77003942181341	7.0	0.22996057818659657	0.0	0.0	3044.0	100.0	3024.0	99.34296977660972	0.0	0.0	0.0	72.0	0.0	1516.0	752.6	82.4	914137.0	863131.0	0.0	0.0	6.0	694.0	10.0	16.0	1.0	694.0	0.0	0.0	710.0	0.0	0.0	0.0	222.0	222.0	472.0	472.0	2.13	2.13	88.0	50.0	47.0	20.0	32.0	86.0	14.0	27.0	16.0	16.0	148.0	150.0	93.39	0.0	137.0	104.0	98.0	98.0	97.0	91.0	60.0	0.0	0.0	0.0	0.0
"PV738262.1.8990_cl1_it2"	"PV738262.1.8990"	"cl1"	"it2"	"MN090313:MN090313;"	"0.98"	"9233"	"8972"	"2583"	"52"	"0"	"5741"	"8323"	"5491"	"8070"	"0.0"	"1729"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"27.98"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.956"	"9233"	"9232"	"9036"	"3"	"1"	"180"	"9215"	"180"	"9214"	"0.0"	"16663.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	5	50.52	50.52	0.0	"NODE_2_length_9050_cov_17.483358,k141_0,k141_1,k141_3,k141_7"	195.0	2.12	"2122.82"	916244.0	301.0	32.6	0.04631278	39974.0	1.0	3037.0	99.77003942181341	7.0	0.22996057818659657	0.0	0.0	3044.0	100.0	3024.0	99.34296977660972	0.0	0.0	0.0	72.0	0.0	1516.0	752.6	82.4	914137.0	863131.0	0.0	0.0	3.0	0.0	7.0	""	0.0	72.0	1517.0	0.0	0.0	"Unknown Library"	916244.0	301.0	32.6	0.04631278	39974.0	1.0	3037.0	99.77003942181341	7.0	0.22996057818659657	0.0	0.0	3044.0	100.0	3024.0	99.34296977660972	0.0	0.0	0.0	72.0	0.0	1516.0	752.6	82.4	914137.0	863131.0	0.0	0.0	6.0	694.0	10.0	16.0	1.0	694.0	0.0	0.0	710.0	0.0	0.0	0.0	222.0	222.0	472.0	472.0	2.13	2.13	88.0	50.0	47.0	20.0	32.0	86.0	14.0	27.0	16.0	16.0	148.0	150.0	93.39	0.0	137.0	104.0	98.0	98.0	97.0	91.0	60.0	0.0	0.0	0.0	0.0
"PV738262.1.8990_cl1_itvariant-calling"	"PV738262.1.8990"	"cl1"	"itvariant-calling"	"MN090192:MN090192;"	"0.962"	"9214"	"9089"	"3036"	"115"	"0"	"1598"	"4615"	"1418"	"4453"	"0.0"	"2024"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.95"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"97.134"	"9214"	"9232"	"9036"	"239"	"5"	"180"	"9196"	"180"	"9214"	"0.0"	"15276.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	5	50.52	50.52	0.0	"NODE_2_length_9050_cov_17.483358,k141_0,k141_1,k141_3,k141_7"	219.0	2.38	"2376.82"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"PV738262.1.8990_cl2_consensus"	"PV738262.1.8990"	"cl2"	"consensus"	"EF363124:EF363124;"	"0.973"	"9069"	"9715"	"3009"	"81"	"0"	"7638"	"4630"	"2085"	"5093"	"0.0"	"2037"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"33.18"	"acc|NEIGHBOR|AY835773.1|HIV-1"	"acc|NEIGHBOR|AY835773.1|HIV-1 isolate 5082-94 clone pbf28 from USA, complete genome|Human immunodeficiency virus 1|VRL|26-JUL-2016"	"92.895"	"9069"	"9754"	"9092"	"572"	"35"	"1"	"9066"	"9711"	"668"	"0.0"	"13143.0"	11676	"k141_6"	1	49.48	49.38	0.0	"NODE_1_length_9052_cov_17.633950"	0.0	0.0	"0.00"	916244.0	301.0	32.6	0.04674986	40575.0	2.0	3042.0	99.93429697766098	2.0	0.0657030223390276	0.0	0.0	3044.0	100.0	3030.0	99.54007884362682	0.0	0.0	0.0	61.0	0.0	1520.0	751.4	82.7	915642.0	867917.0	0.0	0.0	0.0	0.0	2.0	""	0.0	61.0	1521.0	0.0	0.0	"Unknown Library"	916244.0	301.0	32.6	0.04674986	40575.0	2.0	3042.0	99.93429697766098	2.0	0.0657030223390276	0.0	0.0	3044.0	100.0	3030.0	99.54007884362682	0.0	0.0	0.0	61.0	0.0	1520.0	751.4	82.7	915642.0	867917.0	0.0	0.0	9.0	693.0	6.0	15.0	1.0	693.0	0.0	0.0	708.0	0.0	0.0	0.0	225.0	225.0	468.0	468.0	2.08	2.08	144.0	22.0	14.0	51.0	31.0	149.0	47.0	28.0	14.0	18.0	90.0	85.0	95.55	1.0	137.0	105.0	100.0	100.0	99.0	93.0	63.0	0.0	0.0	0.0	0.0
