"index"	"sample"	"cluster"	"step"	"(annotation) subject"	"(annotation) pident"	"(annotation) qlen"	"(annotation) slen"	"(annotation) length"	"(annotation) mismatch"	"(annotation) gapopen"	"(annotation) qstart"	"(annotation) qend"	"(annotation) sstart"	"(annotation) send"	"(annotation) evalue"	"(annotation) bitscore"	"(annotation) name"	"(annotation) level"	"(annotation) typing"	"(annotation) species"	"(annotation) taxid"	"(annotation) acronym"	"(annotation) acid"	"(annotation) circular"	"(annotation) segment"	"(annotation) host"	"(annotation) % contig aligned"	"(blast) subject"	"(blast) subject title"	"(blast) pident"	"(blast) qlen"	"(blast) slen"	"(blast) length"	"(blast) mismatch"	"(blast) gapopen"	"(blast) qstart"	"(blast) qend"	"(blast) sstart"	"(blast) send"	"(blast) evalue"	"(blast) bitscore"	"(cluster) taxon-id"	"(cluster) centroid"	"(cluster) number of members"	"(cluster) cumulative read depth - spades [%]"	"(cluster) cumulative read depth - megahit [%]"	"(cluster) cumulative read depth - trinity [%]"	"(cluster) members"	"(quast) # N's"	"(quast) % N's"	"(quast) # N's per 100 kbp"	"(samtools Raw) total length"	"(samtools Raw) average length"	"(samtools Raw) average quality"	"(samtools Raw) error rate"	"(samtools Raw) mismatches"	"(samtools Raw) reads MQ0"	"(samtools Raw) reads mapped (R1+R2)"	"(samtools Raw) reads mapped %"	"(samtools Raw) reads unmapped (R1+R2)"	"(samtools Raw) reads unmapped %"	"(samtools Raw) reads QC failed"	"(samtools Raw) reads QC failed %"	"(samtools Raw) reads paired"	"(samtools Raw) reads paired %"	"(samtools Raw) reads properly paired"	"(samtools Raw) reads properly paired %"	"(samtools Raw) reads duplicated"	"(samtools Raw) reads duplicated %"	"(samtools Raw) non primary alignments"	"(samtools Raw) supplementary alignments"	"(samtools Raw) outward oriented pairs"	"(samtools Raw) inward oriented pairs"	"(samtools Raw) insert size average"	"(samtools Raw) insert size standard deviation"	"(samtools Raw) bases mapped"	"(samtools Raw) bases mapped cigar"	"(samtools Raw) bases trimmed"	"(samtools Raw) bases duplicated"	"(picard) unpaired reads examined"	"(picard) read pair optical duplicates"	"(picard) unmapped reads (R1+R2)"	"(picard) estimated library size"	"(picard) unpaired read duplicates"	"(picard) secondary or supplementary rds"	"(picard) read pairs examined"	"(picard) read pair duplicates"	"(picard) % duplication"	"(picard) library"	"(samtools Post-dedup) total length"	"(samtools Post-dedup) average length"	"(samtools Post-dedup) average quality"	"(samtools Post-dedup) error rate"	"(samtools Post-dedup) mismatches"	"(samtools Post-dedup) reads MQ0"	"(samtools Post-dedup) reads mapped (R1+R2)"	"(samtools Post-dedup) reads mapped %"	"(samtools Post-dedup) reads unmapped (R1+R2)"	"(samtools Post-dedup) reads unmapped %"	"(samtools Post-dedup) reads QC failed"	"(samtools Post-dedup) reads QC failed %"	"(samtools Post-dedup) reads paired"	"(samtools Post-dedup) reads paired %"	"(samtools Post-dedup) reads properly paired"	"(samtools Post-dedup) reads properly paired %"	"(samtools Post-dedup) reads duplicated"	"(samtools Post-dedup) reads duplicated %"	"(samtools Post-dedup) non primary alignments"	"(samtools Post-dedup) supplementary alignments"	"(samtools Post-dedup) outward oriented pairs"	"(samtools Post-dedup) inward oriented pairs"	"(samtools Post-dedup) insert size average"	"(samtools Post-dedup) insert size standard deviation"	"(samtools Post-dedup) bases mapped"	"(samtools Post-dedup) bases mapped cigar"	"(samtools Post-dedup) bases trimmed"	"(samtools Post-dedup) bases duplicated"	"(ivar_variants) raw inserts"	"(ivar_variants) raw SNPs"	"(ivar_variants) raw deletions"	"(bcftools) number of indels"	"(bcftools) number of samples"	"(bcftools) number of SNPs"	"(bcftools) number of MNPs"	"(bcftools) number of no-ALTs"	"(bcftools) number of records"	"(bcftools) number of others"	"(bcftools) number of multiallelic sites"	"(bcftools) number of multiallelic SNP sites"	"(bcftools) number of transversions"	"(bcftools) transversion in 1st alternative"	"(bcftools) number of transitions"	"(bcftools) transistion in 1st alternative"	"(bcftools) transistions/transversions ratio"	"(bcftools) transition/transversion in 1st alternative"	"(bcftools) substitution T->C"	"(bcftools) substitution A->C"	"(bcftools) substitution C->A"	"(bcftools) substitution G->T"	"(bcftools) substitution A->T"	"(bcftools) substitution C->T"	"(bcftools) substitution T->G"	"(bcftools) substitution T->A"	"(bcftools) substitution G->C"	"(bcftools) substitution C->G"	"(bcftools) substitution G->A"	"(bcftools) substitution A->G"	"(general_stats) mosdepth Mean read depth"	"(general_stats) mosdepth Min read depth"	"(general_stats) mosdepth Max read depth"	"(general_stats) mosdepth Median read depth"	"(general_stats) mosdepth 1X coverage"	"(general_stats) mosdepth 5X coverage"	"(general_stats) mosdepth 10X coverage"	"(general_stats) mosdepth 50X coverage"	"(general_stats) mosdepth 100X coverage"	"(general_stats) mosdepth 200X coverage"	"(general_stats) mosdepth 500X coverage"	"(general_stats) mosdepth 750X coverage"	"(general_stats) mosdepth 1000X coverage"
"MN090236.1.9494_cl1_it2"	"MN090236.1.9494"	"cl1"	"it2"	"MN090192:MN090192;"	"0.955"	"9235"	"9089"	"2238"	"100"	"0"	"6103"	"8325"	"5920"	"8157"	"0.0"	"1417"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"24.23"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"96.985"	"9235"	"9232"	"9021"	"265"	"5"	"180"	"9198"	"180"	"9195"	"0.0"	"15544.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	33	100.0	78.55	0.0	"NODE_1_length_9050_cov_17.516082,NODE_2_length_8992_cov_17.743034,k141_0,k141_1,k141_10,k141_11,k141_12,k141_13,k141_14,k141_15,k141_16,k141_17,k141_18,k141_19,k141_2,k141_20,k141_21,k141_22,k141_23,k141_24,k141_25,k141_26,k141_27,k141_28,k141_29,k141_3,k141_30,k141_32,k141_5,k141_6,k141_7,k141_8,k141_9"	431.0	4.67	"4667.03"	913234.0	301.0	32.6	0.04394142	39818.0	0.0	3034.0	100.0	0.0	0.0	0.0	0.0	3034.0	100.0	3024.0	99.6704021094265	0.0	0.0	0.0	8.0	0.0	1516.0	766.7	71.4	913234.0	906161.0	0.0	0.0	0.0	0.0	0.0	""	0.0	8.0	1517.0	0.0	0.0	"Unknown Library"	913234.0	301.0	32.6	0.04394142	39818.0	0.0	3034.0	100.0	0.0	0.0	0.0	0.0	3034.0	100.0	3024.0	99.6704021094265	0.0	0.0	0.0	8.0	0.0	1516.0	766.7	71.4	913234.0	906161.0	0.0	0.0	2.0	745.0	6.0	8.0	1.0	745.0	0.0	0.0	753.0	0.0	0.0	0.0	10.0	10.0	303.0	303.0	30.3	30.3	3.0	1.0	0.0	3.0	1.0	3.0	2.0	0.0	2.0	1.0	245.0	52.0	98.11	0.0	128.0	107.0	98.0	98.0	97.0	91.0	70.0	0.0	0.0	0.0	0.0
"MN090236.1.9494_cl3_consensus"	"MN090236.1.9494"	"cl3"	"consensus"	"MN090236:MN090236;"	"1.0"	"8439"	"9029"	"675"	"0"	"0"	"5295"	"5969"	"5905"	"6579"	"6.803e-145"	"455"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"8.0"	"acc|NEIGHBOR|MN090236.1|HIV-1"	"acc|NEIGHBOR|MN090236.1|HIV-1 isolate 9242_W12_6F24_S316 from USA, complete genome|Human immunodeficiency virus 1|VRL|24-JUL-2019"	"100.0"	"8439"	"9029"	"3957"	"0"	"0"	"4458"	"8414"	"5068"	"9024"	"0.0"	"7308.0"	11676	"acc-GENBANK-MW060688.1-HIV-1"	1	0.0	21.35	0.0	"k141_31"	4482.0	53.11	"53110.56"	913234.0	301.0	32.6	0.04173748	15913.0	0.0	1324.0	43.63876071193145	1710.0	56.36123928806855	0.0	0.0	3034.0	100.0	1230.0	40.54054054054054	0.0	0.0	0.0	0.0	0.0	616.0	752.7	78.9	398524.0	381264.0	0.0	0.0	92.0	0.0	1710.0	""	10.0	0.0	616.0	0.0	0.007553	"Unknown Library"	910224.0	301.0	32.6	0.04186325	15874.0	0.0	1314.0	43.452380952380956	1710.0	56.547619047619044	0.0	0.0	3024.0	100.0	1230.0	40.67460317460318	0.0	0.0	0.0	0.0	0.0	616.0	752.7	78.9	395514.0	379187.0	0.0	0.0	3.0	262.0	0.0	3.0	1.0	262.0	0.0	0.0	265.0	0.0	0.0	0.0	12.0	12.0	249.0	249.0	20.75	20.75	5.0	1.0	2.0	1.0	0.0	3.0	3.0	3.0	1.0	1.0	5.0	236.0	44.91	0.0	125.0	0.0	47.0	47.0	46.0	43.0	32.0	0.0	0.0	0.0	0.0
"MN090271.1.99100_cl0_it2"	"MN090271.1.99100"	"cl0"	"it2"	"MN090192:MN090192;"	"1.0"	"9238"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.86"	"acc|NEIGHBOR|MN090271.1|HIV-1"	"acc|NEIGHBOR|MN090271.1|HIV-1 isolate 9242_wk-2_10_C14 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.801"	"9238"	"9088"	"9044"	"18"	"0"	"180"	"9223"	"16"	"9059"	"0.0"	"16615.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	2	100.0	100.0	0.0	"NODE_1_length_9057_cov_35.154423,k141_0"	199.0	2.16	"2164.97"	916244.0	301.0	32.6	0.0124406	11385.0	0.0	3044.0	100.0	0.0	0.0	0.0	0.0	3044.0	100.0	3038.0	99.80289093298292	0.0	0.0	0.0	8.0	0.0	1521.0	765.2	70.8	916244.0	915149.0	0.0	0.0	0.0	0.0	0.0	""	0.0	8.0	1522.0	0.0	0.0	"Unknown Library"	916244.0	301.0	32.6	0.0124406	11385.0	0.0	3044.0	100.0	0.0	0.0	0.0	0.0	3044.0	100.0	3038.0	99.80289093298292	0.0	0.0	0.0	8.0	0.0	1521.0	765.2	70.8	916244.0	915149.0	0.0	0.0	0.0	40.0	2.0	2.0	1.0	40.0	0.0	0.0	42.0	0.0	0.0	0.0	8.0	8.0	18.0	18.0	2.25	2.25	4.0	0.0	2.0	3.0	0.0	3.0	1.0	1.0	1.0	0.0	4.0	7.0	99.06	0.0	136.0	107.0	98.0	98.0	97.0	93.0	75.0	0.0	0.0	0.0	0.0
"MN090277.1.100100_cl0_it2"	"MN090277.1.100100"	"cl0"	"it2"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"100.0"	"9232"	"9232"	"9014"	"0"	"0"	"180"	"9193"	"180"	"9193"	"0.0"	"16646.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	2	100.0	100.0	0.0	"NODE_1_length_9050_cov_35.087639,k141_0"	217.0	2.35	"2350.52"	923468.0	301.0	32.5	0.0105032	9684.0	0.0	3068.0	100.0	0.0	0.0	0.0	0.0	3068.0	100.0	3054.0	99.54367666232073	0.0	0.0	0.0	18.0	0.0	1529.0	764.5	72.2	923468.0	922005.0	0.0	0.0	0.0	0.0	0.0	""	0.0	18.0	1534.0	0.0	0.0	"Unknown Library"	923468.0	301.0	32.5	0.0105032	9684.0	0.0	3068.0	100.0	0.0	0.0	0.0	0.0	3068.0	100.0	3054.0	99.54367666232073	0.0	0.0	0.0	18.0	0.0	1529.0	764.5	72.2	923468.0	922005.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	2.0	1.0	1.0	0.5	0.5	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	99.87	0.0	136.0	108.0	98.0	98.0	97.0	95.0	73.0	0.0	0.0	0.0	0.0
"MN090294.1.9696_cl2_it2"	"MN090294.1.9696"	"cl2"	"it2"	"MN090229:MN090229;"	"0.974"	"9232"	"8762"	"3039"	"79"	"0"	"1598"	"4636"	"1142"	"4180"	"0.0"	"2007"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.92"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"98.198"	"9232"	"9232"	"9045"	"157"	"2"	"100"	"9141"	"100"	"9141"	"0.0"	"15950.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	41	100.0	98.4	0.0	"NODE_1_length_5344_cov_34.263370,NODE_2_length_3833_cov_16.596060,NODE_3_length_3830_cov_18.223062,k141_10,k141_11,k141_12,k141_13,k141_14,k141_16,k141_17,k141_19,k141_2,k141_20,k141_21,k141_22,k141_23,k141_25,k141_26,k141_27,k141_28,k141_29,k141_3,k141_30,k141_31,k141_32,k141_34,k141_35,k141_37,k141_38,k141_39,k141_4,k141_40,k141_41,k141_42,k141_43,k141_44,k141_45,k141_5,k141_6,k141_7,k141_8"	274.0	2.97	"2967.94"	915040.0	301.0	32.6	0.03194424	29099.0	0.0	3040.0	100.0	0.0	0.0	0.0	0.0	3040.0	100.0	3034.0	99.80263157894737	0.0	0.0	0.0	0.0	0.0	1520.0	766.5	70.4	915040.0	910931.0	0.0	0.0	0.0	0.0	0.0	1154693.0	0.0	0.0	1520.0	1.0	0.000658	"Unknown Library"	914438.0	301.0	32.6	0.0319412	29077.0	0.0	3038.0	100.0	0.0	0.0	0.0	0.0	3038.0	100.0	3032.0	99.80250164581962	0.0	0.0	0.0	0.0	0.0	1519.0	766.5	70.4	914438.0	910329.0	0.0	0.0	1.0	444.0	1.0	2.0	1.0	444.0	0.0	0.0	446.0	0.0	0.0	0.0	13.0	13.0	263.0	263.0	20.23	20.23	1.0	0.0	2.0	1.0	0.0	8.0	5.0	3.0	1.0	1.0	192.0	62.0	98.59	0.0	137.0	107.0	98.0	98.0	97.0	93.0	70.0	0.0	0.0	0.0	0.0
"MN090303.1.9697_cl1_it2"	"MN090303.1.9697"	"cl1"	"it2"	"MN090275:MN090275;"	"0.973"	"9228"	"9052"	"1908"	"51"	"0"	"2729"	"4636"	"2566"	"4473"	"0.0"	"1262"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"20.68"	"acc|NEIGHBOR|MN090303.1|HIV-1"	"acc|NEIGHBOR|MN090303.1|HIV-1 isolate 9242_W-2_4O1_S86 from USA, complete genome|Human immunodeficiency virus 1|VRL|24-JUL-2019"	"98.681"	"9228"	"9077"	"9019"	"117"	"1"	"174"	"9192"	"8"	"9024"	"0.0"	"16079.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	38	100.0	98.4	0.0	"NODE_1_length_8041_cov_36.802376,NODE_2_length_674_cov_10.034735,NODE_3_length_668_cov_13.225508,NODE_4_length_595_cov_8.153846,NODE_5_length_595_cov_5.222222,k141_0,k141_1,k141_10,k141_11,k141_12,k141_13,k141_14,k141_15,k141_16,k141_17,k141_18,k141_19,k141_2,k141_20,k141_21,k141_22,k141_23,k141_24,k141_25,k141_26,k141_27,k141_28,k141_29,k141_3,k141_30,k141_31,k141_33,k141_4,k141_5,k141_6,k141_7,k141_8,k141_9"	255.0	2.76	"2763.33"	915642.0	301.0	32.6	0.02573023	23482.0	0.0	3042.0	100.0	0.0	0.0	0.0	0.0	3042.0	100.0	3036.0	99.80276134122288	0.0	0.0	0.0	8.0	0.0	1520.0	765.5	71.3	915642.0	912623.0	0.0	0.0	0.0	0.0	0.0	""	0.0	8.0	1521.0	0.0	0.0	"Unknown Library"	915642.0	301.0	32.6	0.02573023	23482.0	0.0	3042.0	100.0	0.0	0.0	0.0	0.0	3042.0	100.0	3036.0	99.80276134122288	0.0	0.0	0.0	8.0	0.0	1520.0	765.5	71.3	915642.0	912623.0	0.0	0.0	2.0	315.0	2.0	4.0	1.0	315.0	0.0	0.0	319.0	0.0	0.0	0.0	13.0	13.0	210.0	210.0	16.15	16.15	1.0	1.0	2.0	1.0	3.0	5.0	3.0	0.0	0.0	3.0	64.0	140.0	98.86	0.0	130.0	107.0	98.0	98.0	97.0	93.0	72.0	0.0	0.0	0.0	0.0
"MN090316.1.9899_cl0_it2"	"MN090316.1.9899"	"cl0"	"it2"	"MN090192:MN090192;"	"1.0"	"9244"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.84"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.581"	"9244"	"9232"	"9063"	"26"	"7"	"180"	"9242"	"180"	"9230"	"0.0"	"16523.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	6	100.0	100.0	0.0	"NODE_1_length_9107_cov_34.837973,k141_0,k141_1,k141_2,k141_3,k141_4"	186.0	2.02	"2022.93"	916244.0	301.0	32.6	0.01391859	12730.0	0.0	3044.0	100.0	0.0	0.0	0.0	0.0	3044.0	100.0	3036.0	99.73718791064388	0.0	0.0	0.0	12.0	0.0	1521.0	766.7	71.9	916244.0	914604.0	0.0	0.0	0.0	0.0	0.0	""	0.0	12.0	1522.0	0.0	0.0	"Unknown Library"	916244.0	301.0	32.6	0.01391859	12730.0	0.0	3044.0	100.0	0.0	0.0	0.0	0.0	3044.0	100.0	3036.0	99.73718791064388	0.0	0.0	0.0	12.0	0.0	1521.0	766.7	71.9	916244.0	914604.0	0.0	0.0	0.0	56.0	3.0	3.0	1.0	56.0	0.0	0.0	59.0	0.0	0.0	0.0	15.0	15.0	31.0	31.0	2.07	2.07	4.0	3.0	3.0	3.0	0.0	4.0	3.0	1.0	1.0	1.0	13.0	10.0	98.94	0.0	137.0	108.0	98.0	98.0	98.0	92.0	74.0	0.0	0.0	0.0	0.0
"MN090406.1.8586_cl0_it2"	"MN090406.1.8586"	"cl0"	"it2"	"MN090192:MN090192;"	"1.0"	"9233"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.88"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.922"	"9233"	"9232"	"9014"	"6"	"1"	"180"	"9193"	"180"	"9192"	"0.0"	"16606.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	5	50.72	50.79	0.0	"NODE_1_length_9050_cov_17.470806,k141_0,k141_1,k141_2,k141_4"	218.0	2.36	"2361.10"	912632.0	301.0	32.6	0.05462396	44240.0	4.0	3020.0	99.6042216358839	12.0	0.395778364116095	0.0	0.0	3032.0	100.0	3006.0	99.14248021108179	0.0	0.0	0.0	19.0	0.0	1509.0	738.1	96.5	909020.0	809901.0	0.0	0.0	0.0	0.0	12.0	1139546.0	0.0	19.0	1510.0	1.0	0.000662	"Unknown Library"	912030.0	301.0	32.6	0.05460858	44201.0	4.0	3018.0	99.60396039603961	12.0	0.39603960396039606	0.0	0.0	3030.0	100.0	3004.0	99.14191419141915	0.0	0.0	0.0	19.0	0.0	1508.0	738.1	96.6	908418.0	809415.0	0.0	0.0	8.0	932.0	14.0	22.0	1.0	932.0	0.0	0.0	954.0	0.0	0.0	0.0	238.0	238.0	694.0	694.0	2.92	2.92	97.0	47.0	44.0	25.0	40.0	90.0	14.0	35.0	16.0	17.0	361.0	146.0	87.59	0.0	132.0	96.0	98.0	98.0	97.0	90.0	44.0	0.0	0.0	0.0	0.0
"MN090406.1.8586_cl1_it2"	"MN090406.1.8586"	"cl1"	"it2"	"MN090406:MN090406;"	"1.0"	"9031"	"9013"	"675"	"0"	"0"	"5894"	"6568"	"5892"	"6566"	"2.9049999999999997e-146"	"459"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"7.47"	"acc|GENBANK|MK115237.1|HIV-1"	"acc|GENBANK|MK115237.1|HIV-1 isolate 9244_W0_6K1_S25 from USA partial defective genome|Human immunodeficiency virus 1|VRL|30-JAN-2019"	"99.922"	"9031"	"9030"	"8951"	"6"	"1"	"21"	"8971"	"22"	"8971"	"0.0"	"16489.0"	11676	"acc-GENBANK-MK115215.1-HIV-1"	2	49.28	49.21	0.0	"NODE_2_length_9000_cov_17.437394,k141_3"	77.0	0.86	"863.69"	912632.0	301.0	32.6	0.05475717	44157.0	5.0	3022.0	99.67018469656992	10.0	0.32981530343007914	0.0	0.0	3032.0	100.0	3012.0	99.34036939313984	0.0	0.0	0.0	27.0	0.0	1508.0	732.1	95.0	909622.0	806415.0	0.0	0.0	2.0	0.0	10.0	1139546.0	0.0	27.0	1510.0	1.0	0.000662	"Unknown Library"	912030.0	301.0	32.6	0.05479311	44153.0	5.0	3020.0	99.66996699669967	10.0	0.33003300330033003	0.0	0.0	3030.0	100.0	3010.0	99.33993399339934	0.0	0.0	0.0	27.0	0.0	1507.0	732.0	95.0	909020.0	805813.0	0.0	0.0	11.0	935.0	10.0	21.0	1.0	935.0	0.0	0.0	956.0	0.0	0.0	0.0	236.0	236.0	699.0	699.0	2.96	2.96	92.0	47.0	48.0	12.0	36.0	98.0	24.0	37.0	17.0	15.0	142.0	367.0	89.07	0.0	132.0	96.0	99.0	99.0	99.0	89.0	44.0	0.0	0.0	0.0	0.0
"MN090437.1.8484_cl0_it2"	"MN090437.1.8484"	"cl0"	"it2"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.978"	"9232"	"9232"	"9013"	"2"	"0"	"180"	"9192"	"180"	"9192"	"0.0"	"16633.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	4	50.69	50.69	0.0	"NODE_1_length_9050_cov_17.470806,k141_0,k141_1,k141_3"	217.0	2.36	"2361.35"	913234.0	301.0	32.6	0.05306396	40842.0	8.0	2982.0	98.2860909690178	52.0	1.7139090309822018	0.0	0.0	3034.0	100.0	2962.0	97.6268951878708	0.0	0.0	0.0	20.0	0.0	1488.0	732.0	99.3	897582.0	769675.0	0.0	0.0	4.0	0.0	52.0	1108064.0	1.0	20.0	1489.0	1.0	0.001006	"Unknown Library"	912331.0	301.0	32.6	0.05302485	40775.0	8.0	2979.0	98.28439458924447	52.0	1.7156054107555263	0.0	0.0	3031.0	100.0	2960.0	97.65753876608379	0.0	0.0	0.0	20.0	0.0	1487.0	732.1	99.3	896679.0	768979.0	0.0	0.0	6.0	941.0	8.0	14.0	1.0	941.0	0.0	0.0	955.0	0.0	0.0	0.0	202.0	202.0	739.0	739.0	3.66	3.66	82.0	44.0	35.0	20.0	34.0	88.0	14.0	29.0	12.0	14.0	444.0	125.0	83.25	0.0	128.0	92.0	98.0	98.0	97.0	87.0	40.0	0.0	0.0	0.0	0.0
"MN090437.1.8484_cl1_it2"	"MN090437.1.8484"	"cl1"	"it2"	"MN090437:MN090437;"	"1.0"	"9030"	"9029"	"675"	"0"	"0"	"5918"	"6592"	"5917"	"6591"	"3.194e-147"	"462"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"7.48"	"acc|NEIGHBOR|MN090437.1|HIV-1"	"acc|NEIGHBOR|MN090437.1|HIV-1 isolate 9244_W-2_8N14 from USA, complete genome|Human immunodeficiency virus 1|VRL|24-JUL-2019"	"99.933"	"9030"	"9029"	"8962"	"5"	"1"	"35"	"8996"	"35"	"8995"	"0.0"	"16515.0"	11676	"acc-NEIGHBOR-MN090437.1-HIV-1"	2	49.31	49.31	0.0	"NODE_2_length_8998_cov_17.662270,k141_2"	68.0	0.75	"753.05"	913234.0	301.0	32.6	0.05341476	41194.0	13.0	2991.0	98.58272907053394	43.0	1.4172709294660513	0.0	0.0	3034.0	100.0	2968.0	97.82465392221489	0.0	0.0	0.0	25.0	0.0	1490.0	729.9	102.4	900291.0	771210.0	0.0	0.0	7.0	0.0	43.0	1112534.0	0.0	25.0	1492.0	1.0	0.000669	"Unknown Library"	912632.0	301.0	32.6	0.05344222	41183.0	13.0	2989.0	98.58179419525067	43.0	1.4182058047493404	0.0	0.0	3032.0	100.0	2966.0	97.82321899736148	0.0	0.0	0.0	25.0	0.0	1489.0	729.9	102.4	899689.0	770608.0	0.0	0.0	7.0	972.0	7.0	14.0	1.0	972.0	0.0	0.0	986.0	0.0	0.0	0.0	211.0	211.0	761.0	761.0	3.61	3.61	92.0	36.0	48.0	15.0	32.0	85.0	20.0	33.0	16.0	11.0	132.0	452.0	85.28	0.0	128.0	93.0	99.0	99.0	99.0	89.0	41.0	0.0	0.0	0.0	0.0
